uc_1,uc_2,coincidencia
1774,1952,1.0
1775,1325,1.75
1775,5828,1.0
1776,1325,1.0
1776,1775,4.333333333333333
1778,1325,1.0
1780,1325,3.3333333333333335
1780,1776,1.0
1780,1952,1.0
1780,2398,2.0
1781,1325,4.0
1781,1537,5.0
1781,1766,1.0
1781,1774,5.0
1781,1775,2.0
1781,1776,5.0
1781,1952,1.0
1781,5828,1.0
1788,1461,1.0
1788,1610,4.0
1788,1650,1.0
1788,1723,1.0
1788,1724,3.0
1788,1818,2.0
1788,1824,1.3333333333333333
1788,1856,1.6666666666666667
1788,1920,1.5
1788,1954,3.0
1788,2002,3.0
1788,2004,1.0
1788,2011,1.0
1788,2013,1.0
1788,2030,1.0
1788,2054,1.0
1788,2098,2.0
1788,2099,2.0
1788,2706,2.0
1788,5839,1.0
1788,AC36,1.0
1788,Q16,3.0
1805,1023,1.5
1805,1025,6.0
1805,1066,1.5
1805,1122,1.0
1805,1131,3.3333333333333335
1805,1152,2.0
1805,1153,4.4
1805,1154,6.6
1805,1220,8.5
1805,1266,5.0
1805,1321,1.5
1805,1508,21.4
1805,1539,1.0
1805,1610,26.333333333333332
1805,1620,3.5
1805,1650,28.0
1805,1700,8.8
1805,1722,1.0
1805,1723,29.0
1805,1724,4.2
1805,1727,1.0
1805,1788,1.0
1805,1818,1.0
1805,1824,4.4
1805,1850,33.2
1805,1851,1.6
1805,1856,1.0
1805,1868,1.0
1805,1871,14.333333333333334
1805,1920,4.333333333333333
1805,1954,1.0
1805,2001,4.0
1805,2002,3.3333333333333335
1805,2032,1.0
1805,2207,12.6
1805,2216,2.0
1805,2217,1.0
1805,2230,13.333333333333334
1805,2253,1.6666666666666667
1805,2355,4.0
1805,2359,1.0
1805,2371,12.4
1805,2379,2.4
1805,2381,4.8
1805,2382,14.0
1805,2389,2.25
1805,2393,10.2
1805,2397,2.0
1805,2403,2.75
1805,2404,4.0
1805,2410,1.0
1805,2411,3.25
1805,2419,4.0
1805,2450,2.6
1805,2504,3.8
1805,2505,5.25
1805,2600,1.5
1805,2707,1.3333333333333333
1805,2804,2.3333333333333335
1805,2805,3.0
1805,5504,2.0
1805,5705,1.0
1805,Q16,2.0
1805,Q22,1.0
1805,TIM11,1.0
1817,1031,1.5
1817,1061,1.5
1817,1062,2.0
1817,1063,1.0
1817,1151,1.5
1817,1152,1.0
1817,1153,3.5
1817,1266,1.0
1817,1359,2.75
1817,1418,3.25
1817,1419,1.0
1817,1420,1.0
1817,1421,1.0
1817,1464,7.0
1817,1465,7.0
1817,1522,2.6666666666666665
1817,1524,4.0
1817,1527,2.0
1817,1611,5.8
1817,1871,2.0
1817,1895,2.0
1817,2023,2.0
1817,2112,1.0
1817,2231,3.8
1817,2247,1.0
1817,2414,3.5
1817,TCI24,3.2
1818,1025,2.0
1818,1220,1.0
1818,1266,1.0
1818,1824,1.75
1818,2001,1.0
1818,2002,1.6
1818,2004,4.75
1818,2054,1.5
1818,5504,1.5
1818,EP2,1.0
1828,1057,3.0
1828,1213,1.0
1828,1340,8.0
1828,1354,19.0
1828,1537,7.0
1828,1730,2.0
1828,1731,11.0
1828,1758,1.0
1828,1767,4.0
1828,1775,6.0
1828,1776,1.0
1828,1781,3.0
1828,5828,2.0
1835,1057,1.0
1835,1316,2.0
1835,1340,4.0
1835,1354,7.5
1835,1450,3.0
1835,1537,4.5
1835,1610,3.0
1835,1632,3.0
1835,1636,5.0
1835,1716,9.0
1835,1730,1.5
1835,1731,3.5
1835,1749,5.0
1835,1758,1.5
1835,1767,1.0
1835,1774,3.0
1835,1775,5.0
1835,1776,1.0
1835,1781,1.0
1835,1868,4.0
1835,1937,3.0
1835,2216,2.0
1835,2217,1.0
1848,1325,1.0
1848,1775,1.0
1850,1025,2.8
1850,1030,1.5
1850,1031,2.0
1850,1066,2.0
1850,1122,8.25
1850,1131,4.0
1850,1140,1.0
1850,1151,1.0
1850,1153,1.0
1850,1154,1.75
1850,1220,4.0
1850,1266,2.6666666666666665
1850,1321,1.0
1850,1610,19.666666666666668
1850,1620,1.6666666666666667
1850,1650,17.0
1850,1722,1.5
1850,1723,9.8
1850,1724,8.0
1850,1727,1.0
1850,1788,2.0
1850,1824,27.8
1850,1856,31.8
1850,1868,3.0
1850,1871,13.0
1850,1920,3.6
1850,1954,1.0
1850,2001,7.0
1850,2002,4.0
1850,2004,3.0
1850,2032,1.6666666666666667
1850,2600,1.5
1850,2605,1.0
1850,2706,7.2
1850,2707,8.4
1850,5504,3.3333333333333335
1850,5705,1.0
1850,PA580,1.0
1850,PE035,1.0
1850,Q16,2.5
1850,TIM10,1.0
1850,TIM11,1.0
1850,TIM13,1.0
1850,TIM14,1.0
1851,2216,1.0
1851,2217,1.0
1851,2371,1.6666666666666667
1851,2504,1.0
1854,1025,1.0
1854,1122,2.0
1854,1153,1.0
1854,1154,1.5
1854,1508,2.3333333333333335
1854,1610,4.0
1854,1650,1.5
1854,1700,1.0
1854,1805,3.0
1854,1851,4.4
1854,2207,3.0
1854,2210,1.0
1854,2231,1.5
1854,2240,1.8
1854,2366,4.2
1854,2371,1.0
1854,2382,2.25
1854,2397,5.0
1854,2399,5.75
1854,2450,1.0
1854,TCI24,1.0
1856,1025,1.3333333333333333
1856,1220,1.0
1856,1266,2.0
1856,1457,1.0
1856,1620,1.0
1856,1722,1.0
1856,1724,5.8
1856,1727,2.0
1856,1818,1.0
1856,1824,43.0
1856,1868,4.0
1856,2001,4.0
1856,2002,5.4
1856,2004,2.5
1856,2032,2.0
1856,5504,4.25
1856,5705,1.0
1857,1023,1.0
1857,1025,1.0
1857,1057,1.0
1857,1122,1.0
1857,1209,1.0
1857,1316,1.25
1857,1321,1.0
1857,1324,1.6666666666666667
1857,1325,1.5
1857,1340,2.0
1857,1354,2.6666666666666665
1857,1450,1.0
1857,1457,1.0
1857,1461,2.0
1857,1537,1.8
1857,1556,2.6666666666666665
1857,1610,3.0
1857,1631,1.0
1857,1650,1.0
1857,1716,3.0
1857,1730,1.5
1857,1731,1.5
1857,1749,1.5
1857,1758,1.0
1857,1767,1.0
1857,1774,1.0
1857,1775,1.0
1857,1776,1.0
1857,1781,1.0
1857,1828,2.0
1857,1835,4.0
1857,1871,1.3333333333333333
1857,1898,2.0
1857,1938,1.0
1857,1942,2.0
1857,1952,1.0
1857,2011,2.0
1857,2013,2.0
1857,2018,2.0
1857,2020,1.0
1857,2706,1.0
1857,3207,1.0
1857,5508,1.0
1857,5603,1.0
1857,5720,1.0
1857,5853,1.0
1857,5855,1.0
1857,5916,2.2
1864,1063,1.0
1864,1151,2.0
1864,1316,1.0
1864,1354,1.5
1864,1434,1.0
1864,1438,2.0
1864,1447,2.0
1864,1450,1.0
1864,1537,1.0
1864,1610,2.0
1864,1730,3.0
1864,1731,1.5
1864,1749,2.0
1864,1758,2.0
1864,1774,1.0
1864,1775,1.0
1864,1776,2.0
1864,1781,4.0
1864,1835,1.0
1864,1857,1.0
1864,1866,2.0
1864,1942,1.0
1864,5916,2.0
1866,1152,2.0
1866,1316,3.0
1866,1325,3.0
1866,1354,17.0
1866,1434,2.0
1866,1537,5.0
1866,1610,3.0
1866,1716,15.0
1866,1730,2.0
1866,1731,2.0
1866,1749,4.0
1866,1758,1.0
1866,1774,2.0
1866,1775,1.0
1866,1781,3.0
1866,1942,1.0
1866,5916,2.0
1868,1307,1.0
1868,1321,1.0
1868,1324,1.0
1868,1325,5.0
1868,1340,1.0
1868,1354,1.0
1868,1457,2.0
1868,1537,3.0
1868,1556,1.0
1868,1620,1.0
1868,1632,4.0
1868,1730,3.0
1868,1758,4.0
1868,1818,2.0
1868,1824,2.0
1868,2001,2.0
1868,2002,2.0
1868,2004,6.0
1868,2011,2.0
1868,2098,2.0
1868,2099,8.0
1868,2216,1.0
1868,2217,1.0
1868,2404,1.0
1868,5504,3.0
1870,2216,1.0
1871,1023,2.3333333333333335
1871,1025,4.666666666666667
1871,1026,1.3333333333333333
1871,1027,5.0
1871,1057,2.0
1871,1122,13.0
1871,1131,2.0
1871,1213,1.0
1871,1220,1.0
1871,1266,1.0
1871,1307,3.3333333333333335
1871,1316,7.0
1871,1321,3.3333333333333335
1871,1322,2.0
1871,1324,6.333333333333333
1871,1325,15.333333333333334
1871,1340,12.666666666666666
1871,1354,19.5
1871,1359,1.0
1871,1373,1.0
1871,1418,1.5
1871,1450,5.666666666666667
1871,1457,4.0
1871,1461,2.6666666666666665
1871,1508,2.5
1871,1513,2.6666666666666665
1871,1524,2.0
1871,1527,1.0
1871,1537,17.666666666666668
1871,1539,5.666666666666667
1871,1556,2.5
1871,1610,16.0
1871,1611,2.0
1871,1620,2.0
1871,1631,4.0
1871,1650,28.0
1871,1716,18.666666666666668
1871,1723,14.0
1871,1724,7.0
1871,1730,4.0
1871,1731,6.0
1871,1758,2.5
1871,1766,1.0
1871,1767,4.5
1871,1774,6.0
1871,1775,7.0
1871,1776,7.0
1871,1780,3.5
1871,1781,2.6666666666666665
1871,1788,5.0
1871,1818,1.5
1871,1824,11.5
1871,1828,23.0
1871,1835,1.0
1871,1851,1.0
1871,1856,10.0
1871,1868,1.0
1871,1876,1.0
1871,1898,7.0
1871,1920,8.666666666666666
1871,1938,4.0
1871,1940,4.0
1871,1952,2.0
1871,1954,9.0
1871,2001,2.0
1871,2002,5.0
1871,2004,2.0
1871,2011,1.0
1871,2013,3.0
1871,2040,3.0
1871,2054,2.0
1871,2098,2.5
1871,2099,4.0
1871,2207,2.0
1871,2216,1.5
1871,2217,1.5
1871,2247,1.0
1871,2253,1.0
1871,2371,1.0
1871,2382,1.0
1871,2391,2.5
1871,2397,1.0
1871,2398,3.0
1871,2403,1.0
1871,2410,1.0
1871,2411,1.0
1871,2412,1.0
1871,2414,1.0
1871,2504,1.0
1871,2706,7.333333333333333
1871,2707,3.0
1871,3207,1.0
1871,5504,1.0
1871,5720,3.3333333333333335
1871,5828,11.0
1871,5853,1.0
1871,5855,1.0
1871,5916,4.5
1871,Q16,7.5
1871,Q21,2.0
1871,Q68,1.0
1871,Q69,1.0
1871,Q71,1.0
1876,1325,2.0
1876,1775,1.0
1878,2371,1.0
1878,2411,1.0
1878,2450,1.0
1878,2804,1.0
1881,1030,1.0
1881,1151,2.0
1881,1152,1.5
1881,1153,1.5
1881,1266,1.0
1881,1418,4.0
1881,1419,2.5
1881,1420,1.0
1881,1421,1.0
1881,1464,1.0
1881,1524,3.0
1881,1611,4.0
1881,1871,1.0
1881,2023,2.5
1881,2025,4.0
1881,2110,5.0
1881,2112,1.0
1881,2231,3.0
1881,2247,2.0
1881,2412,2.5
1881,2414,1.0
1881,TCI11,1.0
1881,TCI13,9.0
1881,TCI22,1.0
1881,TCI24,1.0
1881,TCI29,1.0
1888,5904,1.0
1894,1152,1.0
1894,1465,2.0
1894,1611,2.0
1894,2414,1.0
1895,1027,1.0
1895,1152,2.0
1895,1153,1.0
1895,1321,1.0
1895,1359,1.0
1895,1464,6.0
1895,1465,6.0
1895,1611,3.0
1895,2112,1.0
1895,TCI24,3.0
1897,1325,1.0
1898,1537,3.0
1898,1766,1.0
1898,1780,1.0
1898,1781,4.0
1898,1876,3.0
1898,1938,2.0
1898,1952,2.0
1898,5720,2.0
1910,1025,2.0
1910,1027,1.0
1910,1030,1.5
1910,1031,1.6666666666666667
1910,1038,2.0
1910,1061,1.25
1910,1062,1.5
1910,1063,2.25
1910,1151,2.25
1910,1152,1.0
1910,1153,2.75
1910,1154,1.0
1910,1220,2.0
1910,1266,1.0
1910,1321,1.0
1910,1359,3.8
1910,1464,5.0
1910,1465,5.0
1910,1522,3.5
1910,1527,2.75
1910,1611,2.0
1910,1620,1.0
1910,1881,1.0
1910,1894,1.0
1910,1895,3.0
1910,2231,1.25
1910,2414,2.75
1910,Q69,1.0
1910,TCI13,1.5
1910,TCI21,1.0
1910,TCI24,3.25
1915,1023,1.0
1915,1030,1.0
1915,1031,1.0
1915,1063,1.0
1915,1122,3.8
1915,1152,1.5
1915,1153,2.2
1915,1154,3.0
1915,1220,2.0
1915,1266,1.0
1915,1321,1.0
1915,1373,1.0
1915,1539,21.6
1915,1610,4.0
1915,1620,1.5
1915,1632,2.0
1915,1650,4.5
1915,1723,4.2
1915,1764,4.4
1915,1788,3.0
1915,1805,1.0
1915,1818,1.0
1915,1868,6.0
1915,1871,6.666666666666667
1915,1920,10.0
1915,1940,10.0
1915,1944,3.8
1915,1954,6.666666666666667
1915,2032,1.0
1915,2098,1.5
1915,2099,1.0
1915,2108,13.6
1915,2244,21.6
1915,2394,1.0
1915,3334,5.2
1915,Q16,6.2
1915,Q22,14.6
1918,1025,1.0
1918,1057,1.0
1918,1151,2.0
1918,1213,1.0
1918,1271,2.0
1918,1316,1.5
1918,1340,1.5
1918,1353,2.3333333333333335
1918,1354,6.5
1918,1434,1.25
1918,1440,3.0
1918,1447,2.0
1918,1448,3.0
1918,1450,1.0
1918,1545,1.0
1918,1610,3.0
1918,1650,1.0
1918,1730,4.333333333333333
1918,1731,3.6666666666666665
1918,1749,4.5
1918,1758,4.25
1918,1766,2.0
1918,1767,1.6666666666666667
1918,1774,2.6666666666666665
1918,1775,2.3333333333333335
1918,1776,2.25
1918,1780,1.5
1918,1781,2.5
1918,1828,2.0
1918,1835,1.0
1918,1857,1.0
1918,1864,1.5
1918,1871,4.0
1918,1937,1.0
1918,1942,6.0
1918,1949,1.0
1918,1952,1.0
1918,3207,1.0
1918,5916,3.5
1920,1023,1.0
1920,1025,1.0
1920,1026,1.0
1920,1027,1.0
1920,1122,3.0
1920,1131,1.5
1920,1266,1.5
1920,1321,1.0
1920,1373,1.0
1920,1610,6.0
1920,1620,1.0
1920,1632,3.0
1920,1650,11.0
1920,1723,3.8
1920,1724,1.5
1920,1818,1.5
1920,1824,6.8
1920,1856,5.2
1920,1868,9.0
1920,2001,1.0
1920,2002,2.2
1920,2004,5.75
1920,2054,1.0
1920,2098,3.0
1920,2099,4.0
1920,2391,3.6666666666666665
1920,2398,1.0
1920,2706,10.6
1920,2707,8.0
1920,3207,3.0
1920,5504,2.25
1920,Q16,11.4
1937,1325,1.0
1937,1537,1.5
1937,1774,1.0
1937,1775,2.0
1937,1776,1.0
1937,1781,2.0
1938,1325,4.0
1938,1537,8.0
1938,1758,7.0
1938,1766,1.0
1938,1774,13.0
1938,1781,7.0
1938,2398,1.0
1940,1026,1.0
1940,1027,1.0
1940,1122,10.5
1940,1220,4.0
1940,1321,1.0
1940,1322,1.0
1940,1324,2.0
1940,1325,4.0
1940,1537,2.5
1940,1539,7.0
1940,1610,22.5
1940,1620,2.5
1940,1723,16.0
1940,1724,1.0
1940,1818,1.0
1940,1824,1.0
1940,1856,1.0
1940,1920,2.5
1940,PA243,1.0
1940,Q16,1.5
1940,Q21,1.0
1940,Q624,1.0
1940,Q68,2.0
1940,Q69,2.0
1940,Q71,4.5
1940,Q80,2.0
1940,Q81,2.0
1942,1025,2.0
1942,1026,1.0
1942,1031,1.3333333333333333
1942,1057,4.0
1942,1213,1.0
1942,1316,2.4
1942,1325,2.0
1942,1340,9.5
1942,1354,8.25
1942,1450,4.0
1942,1537,6.4
1942,1610,4.333333333333333
1942,1631,1.5
1942,1650,6.5
1942,1716,2.0
1942,1730,3.25
1942,1731,6.8
1942,1749,9.0
1942,1758,7.4
1942,1766,2.5
1942,1767,4.0
1942,1774,10.333333333333334
1942,1775,3.5
1942,1776,6.75
1942,1780,1.3333333333333333
1942,1781,6.25
1942,1828,14.0
1942,1835,3.5
1942,1871,16.5
1942,1937,2.0
1942,1938,12.0
1942,2040,1.0
1942,2398,1.0
1942,3207,5.0
1942,5828,1.5
1942,5916,8.0
1944,1023,2.3333333333333335
1944,1025,9.0
1944,1026,4.6
1944,1027,11.0
1944,1030,2.6666666666666665
1944,1031,2.0
1944,1057,1.3333333333333333
1944,1062,2.5
1944,1063,4.2
1944,1066,3.8
1944,1122,29.2
1944,1131,3.3333333333333335
1944,1151,6.6
1944,1152,2.6666666666666665
1944,1153,7.6
1944,1154,9.6
1944,1213,1.0
1944,1215,1.5
1944,1220,5.5
1944,1235,1.0
1944,1266,5.333333333333333
1944,1271,1.0
1944,1307,2.75
1944,1316,8.8
1944,1321,2.25
1944,1322,4.0
1944,1324,14.4
1944,1325,50.6
1944,1340,20.0
1944,1353,4.75
1944,1354,46.0
1944,1373,2.0
1944,1418,1.0
1944,1419,1.5
1944,1434,2.0
1944,1438,1.0
1944,1440,2.0
1944,1447,3.0
1944,1448,1.0
1944,1450,3.0
1944,1456,3.0
1944,1457,4.0
1944,1461,4.8
1944,1462,1.25
1944,1464,1.0
1944,1508,13.8
1944,1513,3.8
1944,1522,2.0
1944,1524,1.0
1944,1527,2.0
1944,1534,2.5
1944,1537,59.6
1944,1539,5.5
1944,1545,2.3333333333333335
1944,1556,4.2
1944,1610,93.33333333333333
1944,1611,1.0
1944,1620,3.0
1944,1631,1.0
1944,1632,1.0
1944,1650,57.5
1944,1700,4.8
1944,1716,54.6
1944,1720,6.0
1944,1722,1.5
1944,1723,25.4
1944,1724,2.8
1944,1731,8.6
1944,1749,1.0
1944,1764,23.2
1944,1766,5.0
1944,1767,4.666666666666667
1944,1774,2.5
1944,1775,4.25
1944,1776,1.3333333333333333
1944,1780,3.6666666666666665
1944,1781,2.5
1944,1788,1.0
1944,1805,43.8
1944,1817,1.0
1944,1818,2.5
1944,1824,12.6
1944,1828,12.0
1944,1835,4.5
1944,1848,1.0
1944,1850,24.6
1944,1851,1.3333333333333333
1944,1854,3.6
1944,1856,12.6
1944,1857,1.75
1944,1866,8.0
1944,1868,6.0
1944,1871,28.0
1944,1876,4.0
1944,1879,1.0
1944,1886,2.0
1944,1898,1.0
1944,1920,1.5
1944,1938,3.0
1944,1940,25.5
1944,1942,1.75
1944,1949,1.6666666666666667
1944,1952,2.0
1944,1954,18.0
1944,2001,6.0
1944,2002,1.6
1944,2004,3.3333333333333335
1944,2011,2.2
1944,2013,4.2
1944,2018,1.0
1944,2020,1.6666666666666667
1944,2021,1.0
1944,2022,1.0
1944,2023,2.0
1944,2032,1.3333333333333333
1944,2040,1.0
1944,2054,1.0
1944,2098,1.0
1944,2108,20.8
1944,2207,7.2
1944,2211,1.0
1944,2216,1.5
1944,2217,1.0
1944,2230,12.333333333333334
1944,2231,5.4
1944,2240,9.0
1944,2244,5.0
1944,2253,1.3333333333333333
1944,2309,1.5
1944,2314,2.0
1944,2355,4.5
1944,2359,2.0
1944,2366,19.8
1944,2371,7.0
1944,2379,2.8
1944,2381,4.0
1944,2382,8.4
1944,2389,1.25
1944,2393,4.4
1944,2394,1.6666666666666667
1944,2397,1.6666666666666667
1944,2398,2.0
1944,2399,1.3333333333333333
1944,2403,2.0
1944,2404,2.25
1944,2411,2.5
1944,2412,1.3333333333333333
1944,2415,1.5
1944,2419,1.6666666666666667
1944,2450,3.0
1944,2504,1.5
1944,2505,1.0
1944,2601,2.0
1944,2605,2.0
1944,2706,7.0
1944,2707,7.25
1944,2804,1.5
1944,3334,1.0
1944,5504,1.5
1944,5508,1.5
1944,5514,2.6666666666666665
1944,5518,2.0
1944,5603,2.0
1944,5609,3.25
1944,5705,1.0
1944,5707,1.0
1944,5715,3.2
1944,5717,3.25
1944,5720,1.3333333333333333
1944,5817,1.0
1944,5828,1.0
1944,5839,2.0
1944,5849,1.75
1944,5850,6.2
1944,5853,1.0
1944,5855,1.0
1944,5856,1.0
1944,5866,1.0
1944,5904,1.0
1944,5906,1.0
1944,5916,7.5
1944,LIB36,1.0
1944,LIB38,1.0
1944,PA243,1.0
1944,PA511,1.0
1944,Q104,1.0
1944,Q16,1.5
1944,Q196,1.0
1944,Q196B,2.0
1944,Q197,2.0
1944,Q21,2.4
1944,Q22,9.2
1944,Q624,1.8
1944,Q68,3.6666666666666665
1944,Q69,2.2
1944,Q71,2.8
1944,Q80,4.5
1944,Q81,4.75
1944,Q82,2.3333333333333335
1944,Q88,1.5
1944,Q94,4.5
1944,TCI24,2.0
1949,1025,1.5
1949,1057,1.0
1949,1151,1.5
1949,1271,5.0
1949,1316,1.5
1949,1324,2.0
1949,1325,2.0
1949,1340,3.3333333333333335
1949,1352,1.0
1949,1353,2.6666666666666665
1949,1354,5.333333333333333
1949,1434,1.6666666666666667
1949,1537,2.5
1949,1545,2.5
1949,1610,1.0
1949,1631,1.5
1949,1650,3.0
1949,1716,2.6666666666666665
1949,1730,3.3333333333333335
1949,1731,2.6666666666666665
1949,1749,3.0
1949,1758,3.3333333333333335
1949,1766,1.0
1949,1767,2.3333333333333335
1949,1774,2.0
1949,1775,2.5
1949,1778,1.0
1949,1781,2.5
1949,1828,3.0
1949,1835,2.5
1949,1857,1.0
1949,1871,4.0
1949,1937,1.5
1949,1942,5.0
1949,5916,3.0
1952,1775,1.0
1954,1122,12.666666666666666
1954,1131,1.0
1954,1215,1.0
1954,1266,1.0
1954,1373,1.6666666666666667
1954,1539,4.666666666666667
1954,1610,31.0
1954,1620,1.5
1954,1650,26.0
1954,1723,23.666666666666668
1954,1724,1.0
1954,1781,1.0
1954,1824,1.0
1954,1856,1.0
1954,1868,2.0
1954,1898,1.0
1954,1920,3.0
1954,1938,1.0
1954,2001,1.0
1954,2002,1.0
1954,2004,1.0
1954,2398,1.0
1954,2706,1.5
1954,A88,1.0
1954,Q16,2.6666666666666665
1954,Q21,1.0
1954,Q624,1.0
1954,Q68,1.0
1954,Q80,1.0
1954,Q81,1.0
2001,1266,1.0
2001,1824,4.0
2002,1340,1.0
2002,1354,1.0
2002,1731,1.0
2002,1824,5.4
2002,2001,1.0
2002,2004,4.75
2002,5504,1.0
2002,TIM13,1.0
2004,1266,2.0
2004,1722,2.0
2004,1824,2.0
2004,5504,3.75
2011,1025,2.0
2011,1307,1.3333333333333333
2011,1321,2.3333333333333335
2011,1324,1.0
2011,1457,1.75
2011,1556,2.8
2011,1620,2.0
2011,1886,1.0
2011,2013,3.75
2011,5508,1.0
2011,5514,2.3333333333333335
2011,5603,2.0
2011,5705,1.0
2011,5720,3.0
2011,5828,2.5
2011,5839,7.0
2011,5853,1.3333333333333333
2011,5855,1.5
2011,5866,1.0
2011,PA243,1.0
2013,1556,5.25
2013,5508,1.5
2013,5514,3.5
2013,5603,2.75
2013,5705,1.0
2013,5720,2.5
2013,5828,2.0
2013,5853,2.0
2013,5855,1.5
2013,5866,1.0
2013,PA243,1.0
2013,PA288,1.0
2018,1025,1.0
2018,1307,1.25
2018,1321,1.3333333333333333
2018,1324,1.0
2018,1456,1.0
2018,1457,1.75
2018,1537,1.0
2018,1556,1.0
2018,2013,3.0
2018,2020,5.5
2018,2021,2.0
2018,2022,2.3333333333333335
2018,2061,2.0
2018,5508,1.0
2018,5514,1.0
2018,5603,1.0
2018,5720,2.0
2018,5839,2.0
2018,5855,1.0
2018,5866,2.0
2020,1025,1.0
2020,1307,1.3333333333333333
2020,1321,1.3333333333333333
2020,1324,1.5
2020,1457,1.5
2020,1537,1.0
2020,1556,1.5
2020,2011,1.0
2020,2013,1.3333333333333333
2020,2021,2.0
2020,2061,2.0
2020,5508,1.0
2020,5603,1.0
2020,5720,2.0
2020,5855,1.0
2020,5866,2.0
2021,1556,1.0
2021,2061,2.0
2021,5720,1.5
2021,5866,3.0
2022,1456,1.0
2022,1457,1.0
2022,1537,1.0
2022,1556,1.0
2022,5508,1.0
2022,5855,1.0
2023,1031,1.0
2023,1061,1.0
2023,1063,1.0
2023,1151,1.0
2023,1152,2.0
2023,1153,1.75
2023,1359,2.0
2023,1418,1.25
2023,1419,6.8
2023,1420,6.25
2023,1421,6.5
2023,1522,1.0
2023,1524,1.0
2023,1527,1.0
2023,1871,1.0
2023,2025,2.0
2023,2112,1.5
2023,2231,1.0
2023,2247,2.0
2023,2412,6.0
2023,2414,1.0
2023,TCI21,1.0
2023,TCI24,2.0
2025,1152,1.0
2025,1419,1.0
2025,1421,2.0
2025,1871,1.0
2025,2110,1.0
2025,2247,1.0
2025,2412,1.5
2032,1373,1.5
2032,1620,1.0
2032,1818,1.0
2032,1824,2.0
2032,2001,1.0
2040,1023,1.0
2040,1025,1.0
2040,1026,2.0
2040,1027,3.5
2040,1321,1.0
2040,1324,3.0
2040,1325,2.0
2040,1354,1.0
2040,1373,4.0
2040,1537,4.0
2040,1610,2.0
2040,1650,1.0
2040,1716,1.0
2040,1780,1.0
2040,2216,1.0
2054,1722,1.0
2054,5504,1.0
2060,1321,1.0
